logFC	logCPM	PValue	adj.p.value
USP30	-0.267186	2.59935	0.174334	0.456286
RP11-423H2.1	-0.375149	1.22951	0.174393	0.456375
SRBD1	0.303315	2.61178	0.174415	0.456402
NPDC1	-0.444818	0.913404	0.174436	0.45642
ZNF561-AS1	-0.426393	1.06781	0.174676	0.456862
YTHDF1	-1.10692	-0.838907	0.174764	0.456991
LEPREL1	0.208252	3.1486	0.174791	0.45704
PPDPF	-0.366625	1.71315	0.174828	0.457075
VPS26B	-0.329398	2.32406	0.174836	0.457075
MAD2L1	0.92553	0.884683	0.174838	0.457075
PISD	-0.238081	3.08518	0.174903	0.457178
SLC44A1	0.188885	3.13921	0.174907	0.457178
TOM1	-0.254304	2.94896	0.174913	0.457181
FAM134B	0.298087	2.26455	0.174971	0.457301
ASAP1	-0.171196	4.68849	0.175183	0.457633
NPY1R	0.337561	1.59743	0.175222	0.45768
MITD1	0.427657	1.14421	0.175277	0.457709
TPST2	-0.173315	3.53117	0.175289	0.457709
RP11-43D4.2	0.371955	1.42762	0.175299	0.457709
TOM1L1	0.221462	2.99525	0.175319	0.457717
RP11-421L21.3	0.249621	2.45491	0.175434	0.457835
MOB3C	0.730626	-0.0893616	0.175436	0.457835
WRN	0.348227	1.54195	0.175462	0.457835
C20orf196	0.577324	1.06892	0.17549	0.45786
NBL1	-0.266353	2.48872	0.175517	0.457907
ATG12	0.69452	0.929334	0.175524	0.457911
RP11-301G21.1	0.463607	0.868735	0.17561	0.457997
B4GALT6	0.421933	1.20655	0.175669	0.458055
SPECC1	-0.145362	4.38157	0.175679	0.458055
RIC3	0.408673	0.831179	0.175848	0.458281
KIAA1147	-0.342188	1.51149	0.175854	0.458281
SFRP1	-0.287029	2.05252	0.175873	0.458294
RP11-288I21.1	1.70361	-1.61148	0.175969	0.458407
LMCD1	-0.455581	1.04654	0.175971	0.458407
SLC39A3	-1.82475	-1.58993	0.176027	0.458497
PSAP	-0.33796	2.77517	0.176121	0.45862
MAT2B	-0.31264	2.32221	0.176213	0.458705
SRSF6	-0.419111	0.946084	0.176398	0.459032
IBA57	-0.362474	1.98812	0.176432	0.459039
KCTD9	-0.495775	0.849445	0.176442	0.459039
CTD-2272G21.2	0.379991	1.56483	0.176448	0.459039
GREB1	-0.240352	3.28788	0.17648	0.45908
TCEAL8	0.759045	0.00159489	0.176604	0.459292
CCDC132	0.184832	3.88354	0.176713	0.45952
ZNF12	-0.327366	1.68858	0.17682	0.459655
PPM1D	0.406514	1.85118	0.176906	0.45978
HOXC4	-0.461194	1.81189	0.176907	0.45978
RP11-700H6.2	1.65719	-1.53294	0.177	0.459919
POLR2G	-0.443365	1.14511	0.177041	0.459962
EPHB1	-0.158118	4.29164	0.177081	0.460006
C9orf85	-2.12846	-1.73768	0.177106	0.460006
WDR59	-0.16018	4.2675	0.177135	0.46003
NCK2	-0.288344	2.66511	0.177146	0.460037
SLITRK4	-0.434004	0.901286	0.177162	0.460056
RP3-449O17.1	-0.371276	1.51349	0.177171	0.460056
ARHGAP31-AS1	0.805216	-0.452608	0.177224	0.460102
SPATC1L	-1.59653	-0.976832	0.177271	0.460169
SNX6P1	0.75483	-0.0564477	0.177427	0.460434
AC010976.2	-0.336892	2.32031	0.177512	0.460535
RPS3	-1.70413	-1.78999	0.177653	0.460743
FAM46A	0.399312	1.93213	0.17772	0.460885
RP11-244J10.1	0.411971	1.2986	0.177857	0.461039
SNRNP27	0.575897	0.437471	0.177949	0.461176
ADPRHL2	-1.10133	-0.766414	0.178143	0.461483
PRMT3	0.294978	2.17951	0.178443	0.461951
PRDX3	-0.304661	2.07332	0.178522	0.462099
HNRNPCP7	-0.422458	1.13636	0.178529	0.462106
TMEM168	0.279424	2.36085	0.178569	0.462197
USB1	-0.298767	2.22826	0.178584	0.462219
TBL1XR1-AS1	0.595872	1.80095	0.17859	0.462219
EPHA4	0.198011	3.18034	0.178632	0.462294
RP4-813F11.4	-0.530885	0.355792	0.178652	0.462327
WDR7	0.197052	3.40394	0.178745	0.462381
ST3GAL3	-0.255731	2.91204	0.178796	0.462425
MGMT	-0.344392	1.57704	0.17885	0.462517
FLVCR1	0.322783	1.62054	0.178964	0.462689
FAM83B	-0.364131	1.63231	0.178991	0.462715
TRA2B	-0.26936	2.79828	0.179017	0.46276
RP11-87E22.2	-0.314182	1.62275	0.179042	0.462801
NT5C3AP1	0.403964	0.925977	0.179136	0.462947
PGBD1	-0.439778	1.11723	0.179359	0.463178
TUBB2A	-0.632532	1.16222	0.179361	0.463178
BACE1	-0.659921	0.424257	0.179422	0.463224
KLHL34	0.863417	1.03614	0.1796	0.46345
COPRS	-0.408031	1.2584	0.179605	0.46345
METTL7B	0.347363	1.4072	0.179651	0.463512
LEPR	-0.22791	2.50824	0.179714	0.463551
CMAS	-0.271593	2.52737	0.179771	0.463617
FN1	0.201381	3.90871	0.179828	0.463702
ERCC3	-0.262892	2.4814	0.179838	0.463706
CREB3L2	-0.292069	1.88199	0.17988	0.463744
TBX2	-0.532514	0.640623	0.180064	0.463983
MPI	-0.39549	2.0095	0.180085	0.463987
RP13-140E4.1	0.492066	0.645738	0.180202	0.464191
LIN7A	0.394104	1.3378	0.180277	0.464283
RAD9A	-0.30096	2.31008	0.180384	0.464434
SLFN11	0.239297	2.91946	0.180407	0.464445
RHOA	-1.92796	-1.75934	0.180417	0.464455
ALG9	0.16974	3.61904	0.18043	0.464479
YIPF6	0.357268	1.30669	0.180439	0.464479
RP11-767C1.1	-0.403614	1.48572	0.180439	0.464479
PRPF6	1.49871	-1.42206	0.180447	0.464479
SIAH1	0.180635	3.39671	0.180529	0.464599
CPNE8	0.169356	3.46298	0.180637	0.46475
GOLGA4	0.273749	2.4789	0.180646	0.46475
TBC1D9	0.321662	2.45427	0.1807	0.464809
SRGN	0.443666	1.04377	0.180708	0.464817
ERH	-0.628836	0.221715	0.180739	0.464864
TPI1P2	-2.3521	-1.90067	0.180755	0.464883
BMPER	0.190421	3.13156	0.180865	0.465043
ARPC5	-0.81231	-0.483784	0.180996	0.465225
SLC12A4	-0.282619	3.22021	0.181032	0.465274
UBR1	-0.228274	3.47031	0.181138	0.465446
HCN3	-0.337083	2.18381	0.181179	0.465519
STAT5B	-0.266438	2.7244	0.181194	0.465524
HS1BP3	-0.248656	3.22988	0.181244	0.465552
SLC7A6OS	-0.580024	0.730049	0.181256	0.465552
TOX4P1	0.391494	1.28545	0.181256	0.465552
BRI3	0.309563	2.03235	0.181328	0.465654
PDHX	0.316428	1.63385	0.181545	0.465888
KBTBD8	-0.383215	1.05515	0.181636	0.466007
MAML3	0.243944	2.58905	0.181908	0.466377
LTN1	-0.29906	2.15598	0.181925	0.466377
NCOR2	-0.264743	5.17111	0.18197	0.466442
ZNF518B	-0.378495	1.31491	0.181975	0.466444
ULK3	-0.565029	1.18108	0.181994	0.466453
GOLGA7	-0.268923	2.30118	0.182045	0.466536
FLNC	0.24682	2.8271	0.182079	0.466599
SLC4A4	0.233306	2.81039	0.182235	0.466763
ZNF155	-0.376057	1.44881	0.182261	0.46679
LURAP1L	-0.392627	1.35862	0.182301	0.466837
AHCTF1P1	-0.633014	0.646794	0.182334	0.466892
TDGP1	0.531058	0.876181	0.182344	0.4669
POT1-AS1	0.565345	0.69337	0.182365	0.466905
STAT5A	-0.273814	2.79753	0.182371	0.466905
CIR1	-0.399407	1.34844	0.182456	0.467024
RP11-390K5.1	-0.465564	0.704342	0.182526	0.467169
LIG4	0.548247	0.496296	0.182583	0.46727
CTD-2013N17.6	-0.646177	-0.0249926	0.182691	0.467413
ZNF862	-0.305799	2.39683	0.182718	0.46744
CIRBP	-0.25328	2.59525	0.182727	0.467442
PRRX1	0.21489	2.93391	0.182748	0.46746
SMAD6	-0.299859	2.60416	0.182803	0.467533
RANP6	0.478936	0.899396	0.182812	0.467533
NAA50	0.900941	-0.631089	0.182932	0.467676
FAM181A-AS1	-1.7863	-1.61093	0.183122	0.467897
APOL5	-0.484012	0.808627	0.183179	0.467969
TNFAIP8L1	-0.35031	1.65365	0.183185	0.467969
RNGTT	1.94231	-1.83891	0.183331	0.468165
PTPRB	0.21013	3.03157	0.183352	0.468194
ALX4	-0.456778	1.47502	0.183356	0.468194
MVB12B	-0.249125	3.7138	0.183494	0.468387
ZNF106	0.264131	2.59538	0.183618	0.468572
GRTP1	-0.305548	2.03885	0.183665	0.468621
CTAGE1	0.42688	0.934665	0.183705	0.468643
TP53INP1	-2.45614	-1.76034	0.183715	0.468646
FYTTD1	-0.429913	1.02404	0.1838	0.468774
MAGED1	-0.425822	1.71588	0.183922	0.468945
NDUFAF4	0.560648	1.35504	0.183936	0.468955
FANCE	-0.403906	1.45635	0.184037	0.469134
KDELC1	-0.323714	1.40823	0.184041	0.469134
ARHGAP35	-0.233315	3.2002	0.184064	0.469171
AQPEP;	0.2671	2.98613	0.184097	0.469232
NABP2	-0.595286	-0.0629248	0.184277	0.469411
RP11-421E14.2	-0.629601	0.183996	0.184308	0.469451
NCOR1	-0.213992	3.57245	0.18436	0.469487
RPL13AP6	0.499094	0.668481	0.184437	0.469592
VIT	0.265828	2.09925	0.184475	0.469633
RP11-161M6.2	-0.468108	1.09841	0.184487	0.469642
GYG1P3	0.833835	-0.801167	0.184591	0.469773
RP11-372E1.1	0.675784	-0.102085	0.184669	0.469836
SEMA4F	-0.286269	2.31259	0.184728	0.469902
HMG20B	-0.693764	0.17531	0.184805	0.470017
C6orf163	0.32643	1.77919	0.184888	0.470117
CTC-224D3.1	-0.466409	0.931493	0.184922	0.470172
BPTF	-0.183101	3.64414	0.184936	0.470184
NACC1	-0.420887	1.06671	0.184947	0.470191
LNX1	0.172724	3.76435	0.185098	0.470397
UBXN2B	0.44796	1.68622	0.185135	0.470446
SEC14L1	-0.164737	4.09617	0.185767	0.47151
ADCK3	-0.246214	3.66769	0.185813	0.471603
SEPP1	0.221496	2.68602	0.185841	0.471616
TNFRSF10A	-0.397787	1.26674	0.18585	0.471617
NGFRAP1	-0.583163	0.29078	0.185922	0.471736
KIFC3	-0.192728	3.85897	0.185967	0.471806
SLC9B2	0.190928	3.30055	0.186055	0.47194
DNASE1	-0.285096	2.4079	0.186089	0.471995
CDH26	-0.188094	2.9752	0.186187	0.472122
AMBRA1	-0.178649	3.46773	0.186407	0.472446
GALM	-0.311624	1.95647	0.186455	0.472528
LRRC37B	0.323464	1.624	0.186511	0.472631
HVCN1	-0.328023	2.73546	0.186526	0.472647
GAS1	-1.08498	-1.07358	0.186542	0.472661
PIP5K1B	-0.23907	2.65815	0.186555	0.472661
CAMK2N1	-0.338727	1.73731	0.187116	0.473565
ZBTB10	2.03206	-1.60049	0.187137	0.473594
RPS27P27	0.344114	1.50563	0.18714	0.473594
NBPF11	-0.54689	0.363301	0.187151	0.4736
SCAPER	0.148597	4.46434	0.187237	0.473717
BPNT1	-0.403153	1.1032	0.187313	0.473808
TENM3	0.205661	3.23785	0.187343	0.473846
WDR74	-0.868798	-0.590118	0.187403	0.473889
GRK4	-0.265827	2.66139	0.187417	0.473889
PRCD	-0.366258	1.91975	0.18744	0.473889
PLA2G6	-0.165722	4.50983	0.187477	0.473892
FAM198B	0.325585	1.90087	0.187649	0.474114
RANBP6	-0.436601	0.868641	0.187664	0.474114
CEP192	-0.146965	4.09565	0.187667	0.474114
BNIP3L	-0.377185	1.48739	0.187689	0.474128
LZTS1-AS1	-0.402593	1.28736	0.187766	0.474233
PCYOX1L	-0.439084	1.00122	0.187842	0.474314
SMEK1	-0.262283	2.92419	0.187934	0.474453
RP11-61N20.3	0.490174	0.876931	0.187961	0.474453
DNAJC1	-0.328975	1.79262	0.188102	0.474616
ASMTL-AS1	-0.699311	0.822518	0.188113	0.474631
GAN	-0.370179	1.47536	0.188167	0.474696
SIGLEC1	-0.319454	2.42937	0.188169	0.474696
SEL1L	0.202653	2.81114	0.188179	0.474699
SUCLA2P3	-0.48218	1.13244	0.188382	0.474988
ANXA2R	0.663954	-0.0877679	0.188506	0.475181
TMEM62	-0.268218	2.96633	0.188529	0.475215
SGIP1	0.176598	3.69979	0.188549	0.475244
RGS16	-0.424386	1.21607	0.1886	0.475316
CDK15	-0.264906	2.27783	0.188777	0.475555
PIP4K2C	-0.2751	1.95176	0.188966	0.475862
CD99L2	-0.411087	1.05358	0.189007	0.475922
SEPW1P	-0.415174	1.01245	0.189097	0.476074
CNOT10	-0.188054	3.54148	0.189099	0.476074
PLCE1	0.240716	3.16677	0.189158	0.476211
FBXO22	0.28988	2.30406	0.189209	0.476278
FBXO21	-0.278692	2.68421	0.189209	0.476278
FIBIN	-0.333743	1.67737	0.18927	0.476357
HOOK2	-0.246673	3.12422	0.189346	0.476424
APBB2	-0.159182	4.4345	0.189372	0.476446
EGLN3-AS1	-0.404973	1.58447	0.189373	0.476446
CPEB2	0.365435	1.38059	0.189495	0.476615
RP11-815J4.6	0.495241	0.607764	0.189545	0.476708
PDSS1	0.285655	2.24319	0.189561	0.476738
KIF1B	0.226975	3.41045	0.189599	0.476747
ATP6V1A	-0.506079	0.90777	0.189698	0.476842
UBR2	0.413522	1.23632	0.18987	0.477032
CDO1	0.390994	1.81226	0.19004	0.477188
FUNDC1	-0.553185	0.334065	0.190047	0.47719
ZNF234	-0.38527	1.18911	0.190068	0.477205
AC004381.6	0.241011	2.37014	0.190079	0.477209
RP11-517B11.7	0.345683	1.23573	0.190149	0.477282
WDR47	-0.449661	0.822093	0.190161	0.477293
INSIG2	0.233276	2.667	0.190231	0.477374
HDGFRP3	-0.281677	2.66817	0.190231	0.477374
WARS	-0.227612	2.66567	0.190242	0.477374
MED1	-0.456899	1.53768	0.190316	0.477491
TMEM126B	-1.81464	-1.69	0.190336	0.477509
FABP4	0.324754	1.88165	0.190348	0.477527
RP11-53I6.1	-0.409929	0.934679	0.190522	0.477734
RP11-58H15.1	-0.476016	1.00848	0.190545	0.477757
GNS	-0.266052	2.48078	0.190586	0.477793
NAV2-AS4	-0.310113	1.63625	0.19062	0.477822
CCT8	0.345251	1.463	0.190654	0.477852
ADAMTS7	-0.355132	2.22723	0.190706	0.477905
TTC28-AS1	-0.463909	0.614149	0.190754	0.477957
ACOT2	-0.478642	0.51236	0.190768	0.477965
NIF3L1	0.822874	-0.191135	0.190869	0.478112
ACSL1	0.198985	3.52725	0.190958	0.478235
MYLK3	-0.185524	3.70746	0.191024	0.478351
RP11-384K6.2	-0.746813	-0.413147	0.191172	0.478591
DNAJB4	1.75033	-1.77146	0.191183	0.478591
NPL	0.255024	2.71772	0.191272	0.478701
MAFF	0.226934	2.50978	0.191284	0.478721
UBE2E3	0.263165	2.52177	0.191395	0.478836
NUTF2	-0.557164	0.112198	0.191395	0.478836
LINC00707	-0.441491	1.3191	0.191472	0.478923
KANSL1L	-0.306484	1.67193	0.191666	0.47919
NT5C3B	-0.404804	0.888201	0.191749	0.479285
ADIPOR1	0.321258	2.13191	0.191749	0.479285
RPS15AP10	-0.523465	0.716901	0.19193	0.479522
FAM120A	-0.353121	1.44902	0.191995	0.479573
NUDCD1	-0.491012	0.615101	0.192005	0.479573
TSNAX	0.465993	0.643759	0.192011	0.479573
SRGAP3-AS4	-0.516952	1.0161	0.192052	0.479609
CEP57	-0.260352	2.58013	0.192161	0.479777
NQO2	-0.65741	0.317763	0.192305	0.479974
RP11-356I2.4	0.29175	2.65351	0.192483	0.480229
NR6A1	0.5459	0.580465	0.192616	0.480429
SETX	-0.23642	2.8457	0.192792	0.480652
KHDRBS3	0.202468	3.58556	0.192853	0.480749
TTC4	-0.271811	1.96937	0.192942	0.480825
FOXJ3	-0.231297	3.0775	0.192944	0.480825
TBP	-0.426692	0.921686	0.193034	0.48099
RPAP2	-0.394932	0.998472	0.193084	0.481041
ADIPOR1P2	0.32327	1.55405	0.193124	0.481084
TATDN2P2	-0.394292	1.04404	0.193146	0.481111
PGAP1	0.196509	3.01782	0.193148	0.481111
FMNL2	0.200389	3.19557	0.193322	0.481333
PLCB2-AS1	-1.0453	-0.720434	0.193416	0.481468
PPP2R1A	-0.221012	2.81906	0.193455	0.4815
MRO	0.422919	0.925237	0.193873	0.482116
ATP6V0A1	-0.186509	3.75129	0.193919	0.482164
ZNF429	-0.25191	2.23176	0.193966	0.482228
EFNB1	-0.66925	0.872305	0.193986	0.482254
RAB10	0.334676	1.80943	0.194152	0.482476
FAM216A	-0.39391	1.00243	0.194229	0.482568
TSC22D1	0.305825	1.99174	0.194248	0.482606
ZNF330	0.407829	1.34408	0.194361	0.482741
KIAA1407	0.359971	0.997579	0.194412	0.482789
RAB3IP	0.283915	2.64139	0.194505	0.482911
HIATL2	-0.457729	0.407271	0.194643	0.483119
CRLS1	0.348607	1.94984	0.194723	0.483222
FAM208B	-0.176099	3.63218	0.194729	0.483222
AGPAT4	0.204046	2.99548	0.194763	0.483274
IFNAR1	-0.425265	1.16006	0.194806	0.483358
TUFT1	0.366535	1.66893	0.194811	0.483359
PTPRG-AS1	-0.288127	2.05585	0.194903	0.483443
TOM1L2	-0.225122	2.85134	0.195035	0.483604
STS	-0.627633	0.0828049	0.195226	0.483878
SRP72P2	0.556764	0.283257	0.19524	0.4839
RP11-426D19.1	-0.363341	1.38704	0.195468	0.484222
TECTA	-0.261353	2.43316	0.195567	0.48429
CYB5R4	-0.274127	1.97693	0.195656	0.484421
FOXP1-IT1	0.556182	1.08641	0.195662	0.484425
TMEM100	0.224293	2.59368	0.195759	0.484597
TMEM176B	-0.413274	0.928953	0.19581	0.484691
SNAP23	0.245729	2.53604	0.195865	0.484749
FCF1P2	-1.14569	-0.286573	0.19591	0.484784
PAXIP1-AS2	-0.379039	0.997052	0.19604	0.484949
EIF4EBP1	-0.294467	2.40167	0.196048	0.484957
MPRIP-AS1	-0.356668	1.22466	0.196165	0.485088
CCR1	-0.321722	1.67866	0.196231	0.485115
SMPD1	0.343851	1.55778	0.196435	0.485449
SLC11A1	-0.237984	2.74948	0.196449	0.485465
ARV1	-0.409112	0.900179	0.196473	0.485497
CAMK1D	-0.263944	2.50661	0.196668	0.485758
SF3B3	-0.263457	3.23237	0.196797	0.485855
PCBD1	-0.318597	1.96361	0.197018	0.486179
SORBS2	0.124334	4.88197	0.197048	0.486189
EDC3	-0.201333	3.04556	0.197096	0.486204
PDGFB	-0.250935	2.52088	0.197243	0.486454
MORC2-AS1	-0.374711	1.14086	0.197307	0.486535
UMPS	-0.415435	1.09801	0.197387	0.486632
TRHDE-AS1	0.343256	1.60898	0.197649	0.487066
GNPATP	-0.349087	1.69953	0.197698	0.487149
SNHG21	-0.683868	-0.35312	0.197725	0.48716
AQP7	0.611683	0.976782	0.197743	0.48716
RP11-697N18.3	0.381695	1.3945	0.197809	0.487251
TBC1D19	0.293142	1.99444	0.197829	0.487263
COL4A2-AS2	-1.02327	-0.276679	0.197865	0.487263
IFI16	0.171239	3.37351	0.197865	0.487263
RPRD1A	0.288181	2.86205	0.197869	0.487263
LINC01479	0.335208	1.41311	0.197905	0.487308
PIAS1	-0.179968	3.16034	0.197932	0.48734
KLHDC1	-0.324863	1.84009	0.198063	0.48742
POMC	-0.324409	1.4174	0.198098	0.487451
CD46	0.295866	2.17704	0.198187	0.487569
AMPD1	0.335577	1.5971	0.198297	0.487717
RP11-379F4.7	1.85341	-1.01414	0.198334	0.487787
RTCB	-0.264849	2.20388	0.198389	0.487869
LMBRD2	0.317018	1.5869	0.198541	0.488076
AES	-0.298782	2.11838	0.198553	0.488076
WAC	-0.223585	2.62911	0.198563	0.488076
BRAP	-0.609554	0.27546	0.19864	0.488161
CUL1P1	0.369049	1.1692	0.198747	0.48829
TSKU	-0.32881	1.85703	0.198778	0.488344
ZNF146	-0.482118	0.581853	0.198852	0.488476
ZNF461	-0.266922	2.29626	0.198868	0.488479
TESK2	0.302701	1.94961	0.198964	0.488619
FBN1	0.221871	3.30918	0.199041	0.488737
MIF4GD	-1.72172	-1.04928	0.199042	0.488737
RAPGEF4	0.153654	4.25205	0.199219	0.488928
GSDMB	-0.294381	2.46516	0.199349	0.489124
CD97	-0.289138	2.85671	0.199367	0.489124
RP11-813P10.2	0.41924	1.30814	0.199411	0.4892
SH3TC2	0.20692	3.49442	0.199464	0.489274
ALG14	-0.343938	1.79693	0.199497	0.489312
MCM9	-0.290035	2.10309	0.199617	0.489485
DPYSL3	0.216414	2.96732	0.199682	0.489542
STX2	-0.24233	2.82762	0.199691	0.489544
RBM39	-0.245463	3.43278	0.199765	0.489635
XXbac-BPGBPG55C20.2	-1.18126	-1.33958	0.199817	0.489679
PHIP	0.350201	2.04837	0.199817	0.489679
AP1G1	-0.198495	3.24179	0.199827	0.489679
PRRT3-AS1	-0.416962	1.04989	0.199828	0.489679
PAPPA-AS2	0.717222	1.06995	0.199851	0.489696
RP11-320A16.1	0.366474	1.36829	0.199871	0.489724
DRAM1	-0.20156	2.99925	0.199879	0.489724
MTRNR2L12	-1.10382	-0.896126	0.199891	0.489732
BZRAP1-AS1	-0.932091	-0.496201	0.199944	0.489807
UBXN8	-0.253287	2.58156	0.199966	0.489837
CBX7	-0.321148	1.77071	0.200155	0.490135
CDK2AP1	-0.292525	2.28685	0.200211	0.490193
RMND5A	-0.248235	2.55857	0.200515	0.490613
TP53BP2	0.211742	3.37245	0.200698	0.490863
ARX	-0.640271	0.472658	0.200796	0.491024
RPS24	-0.356639	1.85504	0.20084	0.491087
PDPN	0.307963	2.28237	0.200844	0.491087
FAM208A	-0.178325	3.49374	0.200856	0.491105
PACRGL	0.209127	2.65512	0.200985	0.491231
PAK1	0.149112	3.92625	0.201039	0.491285
XRN1	-0.204974	3.25509	0.201264	0.491591
ZNF398	-0.347665	1.32185	0.201289	0.491609
ATAD2	-0.245981	2.73831	0.201389	0.49174
KLHL7	-0.209719	2.82215	0.201395	0.491743
RP11-81H14.3	0.377199	1.15074	0.201452	0.491776
RP11-218M22.1	0.444958	1.53126	0.201558	0.491895
BTN3A1	0.271119	2.12348	0.201619	0.491957
ASCC1	-0.17854	3.15044	0.201718	0.492135
RP1-283E3.4	-0.701125	-0.521075	0.201755	0.492166
RP11-389C8.3	0.368074	1.26541	0.201767	0.492176
MEX3B	-0.950358	0.140613	0.201789	0.492176
TRIM5	-0.266306	1.90075	0.201874	0.492312
MAD2L2	-0.392153	1.35224	0.201901	0.492315
GALC	0.188513	3.24431	0.201909	0.492315
HMGB2	-0.380635	1.33443	0.20201	0.49246
TBCK	0.161175	3.70146	0.202059	0.49252
RUNX2	0.344638	2.00844	0.202108	0.492628
LDOC1	-0.794613	-0.614447	0.202312	0.49291
RP11-97O12.6	0.397306	1.14973	0.202368	0.492977
MIS18A-AS1	-1.62974	-1.67648	0.202647	0.493456
PDCD11	-0.228134	3.16081	0.202707	0.493548
TPR	-0.256636	2.656	0.20281	0.493681
ANKRD1	1.23675	-0.644163	0.202814	0.493681
TSSC1-IT1	-0.465226	1.67252	0.20283	0.493692
ZNF777	-0.40865	1.11941	0.20286	0.493737
OSBPL2	-0.228205	3.85281	0.203018	0.493933
RP11-478H16.1	0.412281	1.1556	0.203128	0.494071
THAP1	0.411171	1.25096	0.203226	0.494174
PYGM	-0.31922	2.58892	0.203281	0.494238
PIGH	-0.284218	2.0553	0.203504	0.49456
JARID2	-0.298952	1.70699	0.203513	0.49456
SNX2	0.211698	2.64542	0.203517	0.49456
EFCAB14	-0.257053	2.9813	0.203761	0.494959
NOLC1	-0.384124	1.51804	0.203781	0.494986
NEURL1B	-0.295015	1.70274	0.204062	0.495482
ARID5A	-0.25142	2.50192	0.204177	0.495602
SMC2-AS1	-0.723221	-0.243789	0.204215	0.49566
ZMAT2	-0.477757	0.881292	0.20436	0.495837
MBOAT2	0.162366	3.73194	0.204392	0.495856
GYG1P1	0.358242	1.2018	0.204425	0.495905
STARD13	0.174824	3.46446	0.204573	0.496029
RCBTB1	-0.204027	3.00544	0.204725	0.496264
C3orf17	-0.361921	1.32346	0.204734	0.496274
ARHGAP32	0.179024	3.56761	0.204799	0.496375
ENTPD5	-0.298014	2.26132	0.205184	0.49693
ALYREF	-0.771978	-0.0617873	0.205251	0.497024
ICAM1	-0.318767	2.02864	0.205427	0.497295
LRFN4	-0.748558	0.0983292	0.205622	0.497484
RPA3	0.432841	1.23178	0.20567	0.497539
CXCR4	-0.284574	1.74336	0.205794	0.497756
ALG9-IT1	0.493749	0.630919	0.205847	0.497799
TPCN1	-0.257422	3.23925	0.205882	0.497833
BBS10	0.367622	1.37512	0.206089	0.497936
AMD1	-0.239314	2.34477	0.206141	0.497979
ARMC1	-0.517717	1.09506	0.206282	0.498137
SENP3	0.661653	-0.00484714	0.206387	0.498251
NDUFV2P1	-0.454529	0.714367	0.206426	0.49828
CCDC167	-0.35948	1.06604	0.206536	0.498433
RNF165	-0.252185	2.94035	0.206545	0.498433
G6PC3	-0.472615	1.37775	0.206566	0.498456
PITPNC1	-0.216508	3.14562	0.206672	0.498612
FRAT1	0.275486	1.79533	0.20668	0.49862
POLM	0.296175	2.09268	0.206754	0.498708
MFAP1	-0.43066	0.848235	0.206986	0.498997
CD274	0.215497	2.67966	0.207006	0.498997
SNX1	-0.264611	1.97266	0.207006	0.498997
ATP6AP2	-0.4044	1.68415	0.207012	0.498997
ATP2C1	0.156372	3.79254	0.20705	0.499
NBPF9	-0.806836	-0.5736	0.2073	0.499352
ZNF529	-0.658322	0.309651	0.207319	0.499359
RP11-227G15.12	-0.660052	-0.234521	0.207396	0.499477
SMCO4	-0.212525	3.4879	0.207453	0.499524
FGF6	0.195128	2.82679	0.207482	0.49955
ARHGAP11B	0.451512	1.40213	0.207497	0.499552
LRRC42	-0.439165	0.681553	0.207505	0.499552
CLSTN3	-0.197329	3.3863	0.207588	0.499661
CCDC69	-0.229559	2.91029	0.207615	0.499703
NEDD9	-0.214168	2.74957	0.207672	0.499775
ZNF132	-0.949611	-0.227823	0.207699	0.499793
PEX1	-0.235935	2.52373	0.207742	0.499849
TTN	-0.204865	3.2818	0.207805	0.499926
CEP44	0.390817	1.59229	0.207877	0.5
RP11-678G14.3	-0.496931	1.71724	0.207891	0.5
LSM2	0.415014	1.05277	0.207896	0.5
GABARAPL2	-0.32827	1.82865	0.207961	0.5001
ZBED5	-0.354157	1.37897	0.208068	0.500259
ZC4H2	-0.274092	1.86168	0.208108	0.500308
DCUN1D4	-0.16976	3.56562	0.208144	0.500371
RIPK1	-0.331829	1.69057	0.208191	0.500431
FZD7	-1.34022	-1.38652	0.208222	0.500464
ARRDC4	0.424912	1.33205	0.208666	0.500953
RP11-680G24.5	-0.850908	-0.83422	0.20905	0.50143
ADAMTS8	-0.287994	2.43951	0.20911	0.50148
RPL11	-0.468656	0.957725	0.209136	0.50151
MGA	-0.149198	3.84643	0.209158	0.501521
RP11-129M16.4	0.419822	0.967896	0.209206	0.501589
TMEM55A	0.631985	0.815281	0.20929	0.501701
CTD-2196E14.6	-2.61351	-1.53175	0.209312	0.501718
ZNF418	-0.271469	2.00762	0.209551	0.502003
CC2D1B	-0.399638	2.00286	0.209593	0.502003
MESP1	-1.26109	-0.773731	0.2096	0.502003
ACO2	-0.27214	2.20997	0.209605	0.502003
FAM217B	0.932688	-0.642496	0.209618	0.502019
SERF2	1	-0.817463	0.209654	0.502072
MRPS18A	0.447214	1.19152	0.20968	0.502101
FAM114A1	-0.241733	2.9292	0.210057	0.50259
CCT4	-0.441173	0.864776	0.210097	0.502599
EPC1	0.252934	2.18612	0.210149	0.502675
CAB39	-0.162474	3.4842	0.210163	0.502676
EMCN	0.213883	2.60431	0.210373	0.502924
CTD-2044J15.2	-0.42441	0.879691	0.210415	0.502943
TAPBP	-0.396749	0.82376	0.210513	0.503063
DDX50	0.29815	2.1699	0.210694	0.503312
ZNF26	-0.277522	1.92241	0.210727	0.503345
VCAN-AS1	0.274638	2.12255	0.210734	0.503345
