logFC	logCPM	PValue	adj.p.value
ERN1	0.212507	3.84339	0.0823204	0.231864
GSTM3	0.269828	2.34456	0.0823692	0.231958
IMMTP1	-0.326707	0.752017	0.0823936	0.231985
POLD2	0.318775	2.06733	0.082397	0.231988
C17orf70	0.298656	3.22101	0.0824594	0.232074
HSP90AA2P	-0.28527	1.15419	0.0825869	0.232328
COL28A1	0.174989	3.92159	0.082814	0.232728
WASH2P	0.646526	-0.717945	0.082882	0.232859
DLL1	0.36932	2.31171	0.0829923	0.23306
CTC-471F3.5	-0.395021	0.189913	0.0829949	0.233061
HIPK2	-0.366635	1.29766	0.083029	0.23311
ACTN3	0.610251	-1.15651	0.0831005	0.233187
RP11-253E3.3	0.329088	1.52773	0.0833186	0.233642
CALML6	0.370567	0.94139	0.0834829	0.233981
CNKSR2	0.322826	2.57658	0.0834942	0.234003
ACP1	0.261565	1.14059	0.0835206	0.23406
UBA52P5	0.609957	0.165328	0.0835298	0.234077
MARCH5	0.297869	2.16612	0.0835857	0.234199
FAM53A	-0.305819	2.90256	0.0837474	0.234465
CDK10	-0.359914	1.89035	0.0838751	0.234701
FAIM	0.255043	2.83233	0.083884	0.234701
CCDC9	0.322885	2.73243	0.0839447	0.234796
TNFRSF14	-0.326766	0.611896	0.0839626	0.234817
LINC00680	0.318646	1.48149	0.0839628	0.234817
GPR56	-0.214922	4.14498	0.0841325	0.235112
ARSI	0.269118	2.5178	0.084182	0.235214
HMGB3	0.349851	1.6562	0.0842017	0.235249
TMX4	0.293001	1.19292	0.0842291	0.235267
LARS2-AS1	0.284333	1.63272	0.0842595	0.235324
ERH	0.359725	0.523209	0.0843391	0.235514
GJC1	0.199181	3.11572	0.0843447	0.235524
ZNF283	-0.362564	0.474882	0.0843478	0.235526
C1orf86	0.29716	3.66523	0.0843914	0.235597
RGS16	0.300407	1.71695	0.0844599	0.235712
QTRTD1	0.18941	3.00719	0.0845297	0.235828
RPUSD4	0.348905	0.315	0.0846735	0.236107
NR6A1	0.362735	1.11276	0.0848293	0.23634
RP11-90O23.1	0.279553	1.13679	0.0848596	0.23639
GCOM2	-0.391539	0.654766	0.0848866	0.236435
TMEM167A	0.454707	-0.23583	0.0849046	0.236454
AMMECR1-IT1	0.451223	-0.0979684	0.0849873	0.236624
RP11-1094M14.11	0.724212	-0.703973	0.0849944	0.236638
SNRK-AS1	-0.405664	0.17567	0.0849966	0.236638
UBA6	0.237285	2.08483	0.085366	0.237319
HEATR5B	0.207996	2.86073	0.0854483	0.237475
LCA5L	0.283032	1.95213	0.0855152	0.237606
SLC29A4	-0.289414	2.35235	0.0855179	0.237608
RP11-82H13.2	0.313062	0.875995	0.0855495	0.237683
ZNF34	0.385212	0.30638	0.0855571	0.237692
WNT11	0.354444	3.35486	0.0857354	0.23798
USO1	0.236727	1.91425	0.085785	0.238061
RPTOR	0.196698	3.54839	0.0857909	0.238061
PRKCQ-AS1	0.222645	2.32689	0.0858042	0.238086
TYRP1	0.191987	3.50315	0.0858175	0.238089
ATP5HP4	0.293794	1.1739	0.0858639	0.238173
SEC16B	0.149098	3.90555	0.08591	0.238258
FAM120B	0.250132	3.33008	0.085947	0.238324
HLA-DOA	-0.234602	1.88074	0.0859614	0.238346
TOX4P1	-0.305095	1.11985	0.0860471	0.238504
WIPF1	0.145814	4.07667	0.0860675	0.238549
CD74	0.316001	1.65956	0.0861258	0.238647
GABPB2	0.230764	1.85634	0.0862898	0.238963
GLIPR2	0.248786	2.69372	0.086323	0.239025
TMEM161B	0.227219	2.25606	0.086342	0.239065
AGPAT4-IT1	-0.331059	1.55609	0.0863875	0.239161
SOX8	-0.973491	-1.90691	0.0865472	0.239491
EPB41L3	-0.117706	5.32105	0.0866465	0.239646
FBXO18	0.154638	3.8061	0.0867524	0.239835
STEAP4	0.259861	1.59739	0.0869385	0.240166
EPN1	-0.279377	1.62838	0.0870396	0.240344
ZNRD1-AS1	0.313342	0.753551	0.0870755	0.240409
WASH3P	0.580716	-0.9885	0.0870891	0.240435
PLOD1	0.291192	3.51097	0.0871487	0.240556
FAM149B1	0.188318	3.28685	0.087199	0.240637
CADM4	0.274167	2.65315	0.087201	0.240637
CENPV	0.241096	2.86095	0.0873115	0.240834
SHISA6	-0.259665	1.73679	0.0873813	0.240917
C1QTNF2	0.321754	1.42611	0.0874059	0.240966
C11orf95	0.316868	3.05583	0.0876254	0.241402
GRHPR	0.262745	3.00945	0.0877724	0.241694
OSGIN2	0.406405	0.368651	0.0877913	0.241734
ROR1	0.206868	2.98694	0.0878552	0.241836
UBE2D3P2	0.346945	1.0498	0.0879998	0.242069
ATP5SL	0.34111	1.18303	0.0881654	0.242371
C20orf27	0.223975	2.83178	0.0881657	0.242371
RPS6KB1	0.22059	2.54976	0.0881837	0.24239
PASK	-0.17911	3.43656	0.0882337	0.242485
GNG7	-0.302518	1.05111	0.088238	0.24249
YIF1A	0.43121	1.56285	0.0883698	0.242729
MB21D1	0.260022	2.22001	0.0884097	0.242796
ZNF720	0.680136	-1.01109	0.0885219	0.243024
SPON2	0.245013	3.69321	0.0885576	0.243079
SLC25A39	0.339175	2.40984	0.0885628	0.243088
PRPF6	0.794666	-1.32338	0.0887249	0.243373
RP11-288H12.3	-0.467426	0.215406	0.0888015	0.243521
VKORC1L1	0.381173	1.68905	0.0888132	0.243535
CPNE2	-0.225318	3.67708	0.0888174	0.24354
TMEM184A	-0.2965	3.3362	0.0889359	0.243758
AC079586.1	0.350144	1.52418	0.0889791	0.243816
CXCL16	0.581817	-0.711887	0.0889809	0.243816
MAST4-IT1	-0.284469	1.27708	0.0890354	0.243922
NDUFB8	0.436372	-0.104404	0.0891213	0.244059
SLC8B1	0.235305	3.44171	0.089137	0.24409
CFLAR-AS1	0.277551	1.85939	0.0892189	0.244258
STARD13-IT1	0.490048	0.290341	0.0892958	0.244414
IFI44	0.192922	2.65746	0.0893052	0.244427
MOB3C	0.517811	-0.0359656	0.089338	0.244486
RP11-713C19.2	-0.294763	1.18873	0.0894093	0.244607
RP11-480I12.2	0.335822	0.697173	0.0894375	0.244666
FTH1P7	-0.297271	1.01707	0.0894401	0.244666
SORCS2	-0.240255	3.54777	0.0894501	0.244675
POLG	0.246408	2.47197	0.0895158	0.2448
TBC1D25	0.359639	1.02444	0.0896377	0.245028
FAM222A-AS1	0.283526	1.96526	0.0897681	0.245304
MBTPS2	0.65842	-1.44443	0.0897902	0.24534
RP4-665J23.1	0.281438	1.44333	0.0899693	0.245675
CCDC86	0.416449	0.138236	0.0900078	0.245724
NOP56P3	0.309465	1.46076	0.0901815	0.246075
S100A11	0.231606	2.79235	0.0902798	0.24625
SYNGR1	0.282855	3.04961	0.0903345	0.246328
RP11-619A14.3	0.430233	1.25315	0.0903628	0.246377
SLC35B1	0.303289	1.12528	0.0905552	0.246704
SAAL1	0.207666	2.70187	0.0905811	0.246756
ZCCHC4	0.198816	3.06762	0.0905979	0.246789
LBX1-AS1	0.288128	1.94545	0.0906868	0.246938
PANK4	0.313334	3.27789	0.0907139	0.246969
TUBB6	0.320711	1.94427	0.0907277	0.246988
IDUA	-0.293919	2.25214	0.090833	0.247161
THOC5	0.199234	3.45541	0.0908453	0.247166
RP11-34P1.2	-0.301848	0.969028	0.0908691	0.247205
KDM8	0.281975	3.23242	0.0908978	0.247259
CEP192	0.1423	4.14703	0.0909018	0.247263
KRT8P12	0.496172	-0.348391	0.0909295	0.247301
TBCC	0.891904	-1.5238	0.0909404	0.247325
CLSTN1	0.258114	3.19166	0.0909495	0.24733
LINC01479	0.266565	1.4	0.0910074	0.247426
TXNRD3	0.221088	2.88037	0.0911883	0.24776
SLC24A1	-0.216496	3.17326	0.0911982	0.247767
THYN1	0.411146	-0.229158	0.0912666	0.247883
CALM1P1	-0.427331	0.0678347	0.0912978	0.247937
PITPNM2	0.213708	3.80996	0.0913384	0.247992
WNT4	0.253078	2.86737	0.0915064	0.248329
DNAJA2	0.290687	1.41781	0.091519	0.248346
PPIL6	0.366658	0.456849	0.0915429	0.248403
NINJ2	0.210458	2.54017	0.0915865	0.248497
HPS5	0.195929	2.59638	0.091621	0.248559
FLOT2	-0.264669	2.12328	0.0916357	0.248568
LRRC75B	-0.398266	0.292181	0.0916473	0.248593
ASH1L-IT1	0.293374	0.826646	0.091706	0.248678
RP11-446E9.1	-0.291743	1.16668	0.0917225	0.248704
ZFYVE19	-0.439249	0.737549	0.0919213	0.248952
DPYD-AS2	0.295812	0.991385	0.0919746	0.249058
AC073254.1	0.190693	3.16393	0.0920759	0.249189
DPH6	0.323191	2.20192	0.0922005	0.249427
SPATA6	0.180627	3.55103	0.0922439	0.249513
ARHGEF16	-0.273816	3.15128	0.0923643	0.249717
FAM192A	0.223117	2.33861	0.0926012	0.250156
BTF3P9	0.491056	0.352822	0.092652	0.250224
MINOS1P3	-0.578548	-0.706056	0.0927029	0.250299
PITPNA	0.246853	3.49646	0.0927165	0.250318
ZDHHC1	0.252766	3.36541	0.0927381	0.250345
NPTX2	-0.26435	1.83452	0.0931178	0.251045
MAGEE1	0.331912	1.46077	0.0932903	0.251336
GHDC	0.344565	2.34456	0.0933081	0.251371
KIAA1683	0.288813	2.23138	0.0933495	0.251464
RP11-372E1.1	-0.442155	-0.0820475	0.0933927	0.251516
PIP5K1B	0.231065	3.37665	0.0935005	0.251671
TCEB1	0.599074	-0.555205	0.093602	0.251869
NEK1	0.243121	2.17113	0.0936156	0.251891
PARP8	0.358491	1.84166	0.0936199	0.251892
WISP2	0.212348	2.8172	0.0936276	0.251902
SCRN3	0.388431	0.738117	0.0936283	0.251902
CASP10	0.224021	2.45036	0.0936885	0.252
ZNF273	0.218754	3.5388	0.0937626	0.252126
MTIF2	0.240752	2.89025	0.0938294	0.252219
BRI3BP	0.348718	2.05821	0.0938515	0.252256
ZDHHC11B	-0.325414	1.19992	0.0938699	0.252275
CDC40	0.266015	2.29411	0.0940108	0.252496
BNIP3P1	-0.262085	1.18214	0.0940179	0.252503
IAH1	0.226428	3.36193	0.0941265	0.252686
PRKAR2B	0.218645	3.13787	0.094147	0.252715
GLIS3-AS1	-0.314018	1.13295	0.0943277	0.253025
PAMR1	-0.179818	3.31513	0.0944067	0.253168
ITSN1	0.132128	4.63722	0.0944685	0.253265
TPM3P8	-0.340755	1.04519	0.0945524	0.253402
PROX1-AS1	-0.135056	4.12737	0.0945621	0.253403
NR2C2	0.183804	3.19748	0.0947423	0.25368
RP11-365H23.1	-0.295051	1.32487	0.0947586	0.253711
GRK5	-0.247401	1.54706	0.0948865	0.253958
PSD4	-0.175316	3.45261	0.0950818	0.254294
ECE2	-0.264664	1.69376	0.0951058	0.254352
DHX33	0.281811	1.17412	0.0951112	0.25436
DHRS7C	0.240196	2.42474	0.0951207	0.254373
GPD1L	0.230142	2.697	0.0951758	0.254445
WDR11	0.189442	3.39702	0.0951813	0.254454
IGHMBP2	-0.299051	2.59048	0.095209	0.254501
PSMD7	0.497691	0.0168421	0.0952392	0.254558
ACE	-0.255314	3.17939	0.0952492	0.254566
AC007743.1	0.559251	-0.221023	0.0954499	0.254933
MAP1LC3A	0.281733	2.86088	0.0954698	0.254952
FAM117A	0.212818	3.60903	0.0954815	0.254954
HPCAL4	0.64783	-1.13916	0.0954852	0.254954
ZBTB44	0.229085	2.10677	0.0955325	0.255041
SPG20	0.193929	2.85965	0.0955506	0.255083
TET3	0.250616	2.56656	0.0956104	0.255199
MCAT	0.329964	1.74666	0.095732	0.255415
ITPRIPL1	0.328267	1.42788	0.0957362	0.255415
DYNC1LI2	0.233419	2.01266	0.0958872	0.255703
ARSD-AS1	-0.508106	-0.48369	0.0958891	0.255703
ST7-OT3_3	0.628985	-0.692319	0.0959233	0.255744
ZNF391	0.227992	3.09696	0.0959283	0.255747
TMEM30A	0.310367	1.44654	0.0960467	0.255985
PA2G4P2	-0.257592	1.36158	0.0960632	0.256004
AKAP8	0.324196	1.44469	0.0961084	0.256081
CD81	0.253571	3.27236	0.0961191	0.25609
ZFHX2	0.22263	2.95875	0.0962628	0.256341
TIMP3	0.312079	2.34975	0.0963672	0.256548
ZC2HC1C	0.536605	-0.298323	0.0963764	0.256548
RN7SKP269	0.486651	0.150077	0.0963968	0.256572
SMC5	0.256772	2.61196	0.0964625	0.256659
UQCRB	0.723526	-0.524941	0.0965442	0.256744
MYO1F	-0.19569	3.01491	0.0967634	0.257157
DNAJA4	0.205857	2.61785	0.0968596	0.257312
SPRY4	0.418234	-0.0324568	0.0969509	0.257436
TBX2-AS1	-0.301079	1.54356	0.0970278	0.257551
RP11-174O3.1	-0.31019	0.888829	0.0970516	0.257589
ARHGEF7-AS1	0.325623	1.35207	0.0971624	0.257788
RQCD1	0.316365	0.598064	0.0971888	0.257839
OTUD7A	0.291299	2.47082	0.0972269	0.257905
MPG	0.536184	-0.0077537	0.0972692	0.257952
SLC16A2	0.30186	2.20249	0.0974058	0.258156
TRAPPC11	0.249376	2.51021	0.0976164	0.258493
HTT-AS1_2	0.315102	0.856808	0.0978018	0.258819
CASK-AS1	-0.369748	0.48058	0.0978757	0.258946
HCFC2	0.195895	2.65633	0.0981169	0.259321
CDK5RAP2	0.159909	4.60419	0.098141	0.25937
MIR6820	0.285927	0.965834	0.0981841	0.259439
ARL10	0.835202	-1.72983	0.0981862	0.259439
DENND1A	0.132364	4.28622	0.0981908	0.259445
DNAH10OS	-0.465922	0.384308	0.0982741	0.259596
PPARG	0.158564	3.79475	0.0982848	0.259602
RP11-478H16.1	-0.302465	1.09408	0.0983142	0.259602
PCNP	0.319771	1.91124	0.0983582	0.259685
CHMP2A	0.644505	-1.03507	0.0983915	0.259742
GTF3C1	0.174159	4.11819	0.098691	0.260273
RP11-459A10.1	-0.378004	0.556568	0.0987529	0.260417
FYB	0.176695	3.11334	0.0988791	0.260642
MRPL46	0.363351	0.148038	0.0990219	0.260904
ZNF880	0.314387	1.23003	0.0990875	0.260995
MSRB2	0.214997	3.2752	0.099152	0.261101
BLMH	0.23811	3.18887	0.0991974	0.261177
ZNF799	0.497306	0.0170082	0.0992043	0.261182
ADCYAP1R1	-0.206862	3.51745	0.0992765	0.261312
BVES-AS1	0.684319	-1.3539	0.0993123	0.261371
IL17RD	0.230219	3.23097	0.0993232	0.261386
AC092641.2	-0.593527	-0.930364	0.0995463	0.26181
RPL7AP34	-0.300751	0.8955	0.0995751	0.261854
RP11-778D9.4	0.295513	1.01476	0.0996477	0.261962
RP4-641G12.4	-0.283569	1.25521	0.0998818	0.262387
NAA60	0.229057	2.19188	0.0999795	0.26258
PRKCSH	-0.258539	2.53677	0.10006	0.262719
NDUFA4L2	0.329876	2.26039	0.100064	0.262719
SDHA	0.197857	2.81965	0.100093	0.262763
PLEK	-0.245834	1.39989	0.10012	0.262804
MIR143HG	0.362195	1.14963	0.100296	0.263104
ID2-AS1	0.519188	-0.515359	0.100317	0.26311
ZDHHC24	0.693211	-1.60814	0.100457	0.263368
ZNF736	0.244062	2.99393	0.100542	0.263515
HDGFRP2;	-0.27888	2.32909	0.100569	0.263543
ZNF555	0.291853	1.98254	0.10061	0.263584
AGPAT2	0.314148	3.16086	0.100688	0.263712
RP11-603J24.7	0.2962	0.989483	0.100753	0.263815
NIFK	0.24211	1.45438	0.100848	0.263975
INHBB	0.398879	2.20346	0.100958	0.264171
WBP11P1	-0.24288	1.40579	0.101092	0.26439
AKAP12	0.200821	3.23561	0.101176	0.264506
TNPO3	0.630329	-0.984235	0.10144	0.265005
COMMD2	0.286397	2.27517	0.101576	0.265225
CARS2	0.194902	4.1294	0.101593	0.265245
LPCAT2	0.15026	3.83424	0.101742	0.265528
PIP4K2A	0.160434	3.88124	0.101781	0.265595
PNCK	-0.355675	1.0591	0.101999	0.265985
ZNF277	0.347132	1.19488	0.102022	0.266012
CEP57	0.181307	2.86152	0.102069	0.266054
PLEKHA8	0.22191	1.93305	0.102229	0.266283
MRE11A	0.281002	0.939766	0.102284	0.26637
ZNF10	-0.264191	1.14301	0.10235	0.266478
ERG	-0.160262	3.6323	0.102378	0.266503
IMPA1	0.221061	2.56473	0.102432	0.26659
FRZB	0.304633	2.14001	0.102593	0.266874
HAPLN3	0.325575	1.99405	0.102607	0.266898
PRPF40A	0.202373	2.81436	0.102628	0.266937
GLRX3P2	0.286196	0.886711	0.102674	0.267015
RNF208	-0.486208	0.819877	0.102716	0.267097
TUBG2	0.290077	1.76411	0.102881	0.267379
RP11-61I13.3	0.24792	1.94981	0.102907	0.267416
MYLK3	0.166742	3.68945	0.102987	0.267528
RAB35	0.280745	1.77011	0.102988	0.267528
CCDC109B	0.206013	2.65422	0.103054	0.267615
MAP3K2	0.323707	1.31097	0.103117	0.267709
RPL13A	0.606008	-0.801702	0.103169	0.26778
ARHGAP1	0.295573	2.19724	0.103249	0.267933
POFUT2	-0.228171	2.72135	0.103277	0.267984
PIGC	0.265385	1.55078	0.103469	0.268317
SMAD9	0.254821	2.21388	0.103608	0.268513
CTD-2643K12.1	-0.316341	0.883806	0.103623	0.268513
ATP5F1P7	-0.279334	1.05182	0.103638	0.268524
RP11-210M15.2	-0.261656	1.37939	0.103682	0.268594
TGFBRAP1	0.243318	2.82614	0.103849	0.268896
CA5B	0.208029	2.57837	0.104101	0.26935
TMEM120A	0.369834	2.59949	0.10416	0.269453
RP11-889L3.1	-0.451165	-0.563191	0.104247	0.269592
LRRC48	0.201468	2.80015	0.104325	0.269719
PHLDB2	0.133559	4.25303	0.104408	0.269857
SPAG17	-0.163421	4.32598	0.104508	0.270037
PSMD7P1	0.263189	1.09512	0.104614	0.270233
LPHN3	-0.160773	3.96599	0.10465	0.270288
DDX41	0.402239	2.00685	0.104663	0.270303
AP1G2	0.272935	1.98535	0.104688	0.270341
RIMKLA	0.240619	1.81876	0.104746	0.270428
RNASEH2A	0.40242	1.30546	0.104809	0.270545
TKT	0.243401	3.59999	0.105044	0.270977
ANKRD27	0.235885	2.15135	0.105143	0.271156
BTF3L4P2	-0.276184	0.965794	0.105201	0.271238
PRPSAP2	0.180759	3.06434	0.105284	0.271386
MGAT4B	0.451891	0.262578	0.105428	0.271606
PARVG	-0.226716	3.0435	0.105445	0.271625
CSF1	0.246846	3.11335	0.105462	0.271647
MLLT6	0.240029	1.78178	0.105464	0.271647
TUBD1	0.269669	1.27947	0.105587	0.271865
GLUD1	0.232677	1.92921	0.105601	0.271865
HSBP1	0.536636	-0.91111	0.105614	0.271884
NR2C1	0.147646	4.20301	0.105752	0.27212
SARDH	-0.272643	3.60217	0.105836	0.272233
HIGD1AP14	0.307905	1.05161	0.105941	0.27241
MRPL32	0.374949	0.261029	0.106024	0.272569
HINT2	0.939828	-1.25768	0.106047	0.272589
RP11-363E7.4	0.259338	1.45673	0.106062	0.272619
ZNF542P	0.594508	-1.07298	0.106254	0.272937
GP1BA	0.285846	1.44409	0.106258	0.272937
RGL3	-0.273232	2.80107	0.106287	0.272977
GSPT1	0.228271	2.14093	0.106474	0.273254
PDAP1	0.256515	1.85388	0.106475	0.273254
ADAMTS7P4	0.197962	2.47417	0.106697	0.273505
ABCA11P	-0.404505	0.309827	0.106883	0.273827
FADS3	0.246675	3.08431	0.106974	0.27399
RASSF8-AS1	0.406958	-0.268376	0.107097	0.274201
CTC-550B14.7	-0.23912	1.38146	0.107298	0.274555
PQLC1	0.215216	3.96202	0.107319	0.274595
IRS2	0.877253	-1.07965	0.107445	0.274782
MED28	0.290068	1.36513	0.107449	0.274782
TIMM13	0.421092	2.20768	0.107502	0.274856
CTA-796E4.5	0.304509	0.945391	0.107624	0.275109
SLCO2B1	-0.158006	4.12364	0.107692	0.275244
NPNT	0.235743	2.52367	0.107704	0.275262
STXBP6	0.163105	3.43498	0.107745	0.275307
CFDP1	0.199163	2.7894	0.107758	0.275311
SDC4	0.356772	0.0619392	0.107797	0.275383
ZCCHC8	0.227706	2.14838	0.10793	0.275598
C15orf27	0.259909	1.8055	0.107955	0.275647
ZNF239	0.236174	2.48839	0.107975	0.275664
RP5-1112D6.4	-0.322431	0.552138	0.108196	0.276038
ELMO2	0.17369	4.03781	0.108221	0.276068
C1orf50	0.40294	0.374051	0.108298	0.276201
MTG2	0.261041	3.46375	0.10831	0.276214
RPL23AP53	0.446819	0.0998467	0.108338	0.276269
PDE2A	-0.191682	4.23799	0.108406	0.276374
ARHGEF28	0.134154	4.4519	0.108446	0.276436
HLA-DRB5	0.378883	-0.125377	0.108512	0.276557
TRAFD1	0.292456	2.82239	0.108562	0.276647
IARS2	0.235559	2.60622	0.108567	0.276647
KBTBD3	0.291803	0.663171	0.108809	0.27706
RP1-193H18.2	0.377915	1.1516	0.108853	0.277135
RAB26	0.283739	2.64662	0.108875	0.277164
PSD3	0.12429	4.32254	0.109004	0.277408
PHLDB3	0.227866	3.31003	0.109024	0.277447
ANKRD11	0.184827	3.83256	0.109037	0.27746
MICU2	0.171785	3.27242	0.109152	0.277646
RPL39P3	-0.378032	0.227642	0.109216	0.277703
PEX11B	0.433215	-0.195675	0.109235	0.277724
IDNK	0.275146	2.27881	0.109269	0.277739
TSPAN17	0.358856	1.63564	0.10943	0.278083
DUPD1	0.288257	1.18266	0.109547	0.278308
RP11-153M3.1	0.288712	1.20879	0.109563	0.278342
RBBP4P1	-0.285368	0.971156	0.109586	0.278381
TUB-AS1	0.377196	1.44301	0.109586	0.278381
OPLAH	0.354785	2.44267	0.109604	0.278407
BCR	-0.201833	4.11442	0.109611	0.278412
PPP1R1C	0.16446	3.52035	0.109815	0.278754
VPS37A	0.22236	2.15604	0.109852	0.278792
IFT27	0.196095	3.42643	0.109885	0.278836
NOTUM	0.372899	2.18235	0.109917	0.278895
ZHX1	0.250826	1.62825	0.109941	0.278918
TIMP2	0.245473	2.84982	0.110114	0.279239
HK2	0.351979	1.52041	0.110195	0.279358
MIR133B	-0.705667	-1.22766	0.110281	0.279505
PDPR	0.177439	2.91706	0.110346	0.279623
THSD1	0.334709	1.75187	0.11049	0.279895
FRMPD1	0.18424	2.89324	0.11054	0.279972
TMTC4	0.16681	3.43396	0.110736	0.280259
TRIM68	0.228287	2.76181	0.110756	0.28029
ENY2	0.281106	1.45398	0.110866	0.28049
PKDREJ	0.321706	0.79823	0.110955	0.280616
FAM162A	0.566828	-1.28111	0.110959	0.280616
CTA-242H14.1	-0.324601	1.14424	0.110991	0.280658
PHB	0.275194	1.49362	0.111002	0.280658
SLC35A1	0.251501	2.89251	0.111072	0.280775
BEND5	0.213414	3.0147	0.111076	0.280779
ARHGAP35	0.198252	3.1792	0.111146	0.280884
COG4	0.203808	2.86576	0.111181	0.280959
EHD2	0.23135	2.67551	0.111201	0.280978
PMS2CL	0.247695	2.46845	0.111215	0.281006
KIF3A	0.179591	3.084	0.111228	0.281027
SAFB2	0.167876	3.43326	0.111281	0.28109
NBAS	0.138314	3.94394	0.111398	0.281298
SNAI3	0.416801	-0.204169	0.111433	0.281342
NDNF	-0.226347	1.6958	0.111506	0.281462
LINC01183	0.199903	2.50164	0.111514	0.281462
ATRIP	0.316437	1.279	0.111637	0.281654
CHRNA1	0.243982	1.74329	0.111721	0.281748
PXK	0.194481	3.27623	0.111869	0.281982
VRK3	-0.222799	2.85513	0.111904	0.282015
PHYHD1	0.231375	3.00769	0.111975	0.282133
SOX9-AS1	-0.134203	4.24289	0.11221	0.282521
MYCT1	0.256735	1.55802	0.112266	0.282611
C1RL	0.234638	2.18532	0.112333	0.282731
ANKS1B	0.111973	5.29467	0.112558	0.283126
IGFBP4	0.319603	2.07705	0.112594	0.283173
URB2	0.242028	1.33706	0.112635	0.283216
RP11-304L19.11	-0.578611	-1.07633	0.112802	0.283454
CHST11	0.258703	2.75499	0.112897	0.283612
SDHCP2	0.319235	0.324496	0.113068	0.283906
ACADS	0.407835	0.00446935	0.113107	0.283975
PLEKHM1	0.228707	3.21128	0.113262	0.284259
SRPX2	0.338696	0.201096	0.113418	0.28454
SCAMP4	-0.278181	2.20263	0.113435	0.284562
CCNL2	0.231147	1.78139	0.113448	0.284575
STOX2	0.171912	3.95479	0.113542	0.284719
ESRRA	0.358101	0.548957	0.113589	0.284808
C1orf159	-0.232359	3.47398	0.113598	0.284811
SIMC1	0.22841	2.27163	0.113788	0.285131
SMYD3-IT1	-0.298312	0.917972	0.113806	0.285158
SLC1A7	-0.250147	2.40068	0.113936	0.285358
COMMD10	0.207813	1.89055	0.113968	0.285411
TIA1	0.179291	2.91119	0.113975	0.285424
MRPS6	0.293401	1.58516	0.113979	0.285427
CMKLR1	-0.196972	2.76462	0.11408	0.28556
PHLDA1	0.767886	-1.09281	0.114221	0.28578
CCNF	0.221129	3.06008	0.114405	0.28613
B4GALT6	0.281129	1.57403	0.114813	0.286878
OR10AB1P	-0.257874	1.20638	0.114818	0.286878
PAAF1	0.204217	2.34897	0.114864	0.286941
TSEN54	0.314381	0.387739	0.114892	0.286996
GPX1	0.360121	2.16168	0.114928	0.287066
TBL1XR1-AS1	0.241689	1.88561	0.114962	0.287086
AC073869.20	-0.334603	0.300029	0.115007	0.287172
DDX3YP1	1.0392	-1.77066	0.115098	0.287273
ATP10D	0.158899	3.23193	0.115158	0.287345
HAVCR2	-0.298613	0.799193	0.115301	0.28753
PLCB2-AS1	-0.434215	-0.483508	0.115485	0.287809
TMEM132A	-0.293601	1.54528	0.115501	0.287838
RAD51	0.260349	1.4825	0.115644	0.288087
FRG1	-0.407767	-0.107142	0.115753	0.288289
CA4	-0.215609	2.51195	0.116399	0.289378
GNG12-AS1	0.266833	1.40606	0.11666	0.289803
TTLL11-IT1	0.272498	0.914672	0.116714	0.289888
KIAA1462	0.169862	3.28415	0.116764	0.289952
GCDH	0.744201	-1.1622	0.116797	0.290013
ADAMTS12	-0.179297	2.75597	0.116915	0.290234
AOX1	0.166368	3.61938	0.116989	0.290292
ADAMTS4	0.519434	-0.395753	0.117001	0.290295
ARIH2P1	-0.259004	1.06884	0.11719	0.290619
ARFIP1	0.185208	3.10109	0.117285	0.290746
FLT1	-0.177966	3.30856	0.117394	0.290923
ZNF169	0.248239	2.13476	0.117409	0.290949
RP11-15I11.3	0.210558	2.69635	0.11748	0.291089
HSPD1P5	-0.304555	0.96681	0.117483	0.291089
AC005154.6	0.152487	3.47899	0.117522	0.291155
DARS-AS1	0.166225	3.20547	0.117568	0.291232
ACAA2	0.239143	1.73757	0.117623	0.291335
RPL38P3	-0.218482	1.55113	0.117624	0.291335
AC006026.10	-0.271145	0.983135	0.117631	0.291347
SLC39A14	0.181884	3.75972	0.117685	0.291404
RP11-1023L17.1	0.431672	0.172985	0.117689	0.291404
FAM149A	0.160772	3.73898	0.11776	0.291532
MYCBP2-AS2	0.27532	1.15525	0.117837	0.291606
ACVR1C	0.220522	2.57101	0.117878	0.291671
RNF14	0.301134	0.582561	0.117966	0.291795
PIKFYVE	0.294454	1.80975	0.11813	0.292054
AP1S1	0.273158	1.99887	0.118151	0.292073
FHOD1	0.427017	0.00756057	0.118179	0.292122
TBC1D9B	0.199887	4.07094	0.118235	0.292201
ZNF248	-0.314321	0.593541	0.118417	0.292494
CLASRP	0.228248	3.19104	0.118494	0.292627
ZMIZ1	0.230905	3.76872	0.118566	0.292771
GPR68	0.264264	1.86494	0.118674	0.292925
MIF4GD	0.472784	-0.480965	0.118686	0.292942
NADK2-AS1	0.903774	-1.13353	0.11881	0.293149
UCK1	0.265654	2.78531	0.118841	0.293199
SH2D1B	-0.289538	0.930008	0.11889	0.293245
LAMTOR5	0.806146	-1.2657	0.118934	0.2933
CAPN15	-0.389427	0.636041	0.119115	0.293607
HNRNPRP1	0.271975	0.865105	0.119184	0.293712
CLDN5	0.255519	2.68244	0.119212	0.293774
BANF1P4	0.299408	0.692744	0.119279	0.293898
PFKL	-0.257594	3.67419	0.119299	0.293933
PRR13	0.872262	-1.70138	0.119472	0.294194
