logFC	logCPM	PValue	adj.p.value
CEP68	0.0869254	5.7954	0.310486	0.679038
WNT9A	-0.151427	3.64381	0.310491	0.679038
SRCAP	0.0878718	6.33351	0.310526	0.679038
CNP	0.117932	4.45288	0.310632	0.679038
RP11-613M10.6	-0.439908	0.50094	0.310652	0.679038
VAT1	0.149303	3.76295	0.310679	0.679038
RUNX1T1	-0.157766	3.05794	0.310775	0.679141
C2CD2L	-0.161627	3.01719	0.310818	0.679141
PANX1	-0.117151	5.39538	0.310958	0.679345
RNF169	0.148681	3.75343	0.311103	0.679562
KIF9-AS1	-0.374948	0.982132	0.311559	0.680356
NHLRC3	-0.181421	3.83159	0.311672	0.680492
COMMD9	-0.123381	4.66607	0.311714	0.680492
LEPREL4	0.295398	1.17156	0.311783	0.680542
GK5	-0.163933	3.20591	0.311888	0.680575
RP11-529E10.6	0.459381	0.162302	0.31189	0.680575
ZNF585A	-0.187313	2.4415	0.312073	0.680798
RP11-517P14.2	0.225471	2.17618	0.312084	0.680798
UBQLN2	-0.101239	5.12377	0.312201	0.680841
HPRT1	-0.179948	2.83086	0.312229	0.680841
NETO2	0.327694	1.94061	0.312274	0.680841
THRAP3P1	0.387314	1.026	0.312289	0.680841
FAM171B	0.660472	0.133291	0.312422	0.680871
RP11-679B19.1	-0.194714	2.54267	0.312435	0.680871
ADSS	-0.205869	2.69757	0.312455	0.680871
ZFAT	-0.16402	3.33109	0.312487	0.680871
UBE2QL1	-0.126269	5.07378	0.312564	0.680939
CNOT3	-0.138899	3.89181	0.312712	0.68116
PPP2R5D	-0.10092	4.94182	0.312858	0.681193
PPP5D1	-0.495442	0.181216	0.312915	0.681193
ATAD3B	0.220977	2.96309	0.313012	0.681193
KLHL21	0.085426	7.04745	0.313197	0.681193
AC005616.2	0.313819	1.39055	0.31321	0.681193
CTAGE5	0.300588	1.90654	0.313339	0.681193
SETDB2	-0.19157	2.61637	0.313343	0.681193
PFDN4	-0.153724	3.5024	0.313424	0.681193
ZNF346	-0.213997	2.85735	0.313446	0.681193
AHCYL1	-0.0877193	6.67778	0.313457	0.681193
SUGP1	-0.155399	3.72175	0.313529	0.681193
SCML1	0.137486	4.0326	0.313596	0.681193
VDAC1P6	0.35738	1.21568	0.313644	0.681193
DYNC1LI1	0.086657	5.25105	0.313659	0.681193
CD151	-0.0968057	5.65945	0.313662	0.681193
UQCRFS1P1	-0.141437	4.31651	0.313674	0.681193
LCOR	0.177939	4.15864	0.313693	0.681193
TOP2B	0.0945173	6.55729	0.313697	0.681193
DDX49	-0.12699	3.93455	0.313843	0.681343
NKIRAS1	0.147661	4.04447	0.313872	0.681343
PRRT1	-0.542518	0.326099	0.313905	0.681343
RBM8B	0.18006	2.63438	0.313959	0.681361
CCT5P1	0.330925	1.4697	0.314051	0.68146
TLE4	0.101195	4.88922	0.314174	0.681574
HIST4H4	-0.561448	-0.0759646	0.314236	0.681574
STX6	0.214727	2.83274	0.314242	0.681574
ZBTB45	-0.211352	2.64774	0.31437	0.681593
ZNF544	-0.300196	1.5829	0.314371	0.681593
PREX2	-0.18925	2.91804	0.314426	0.681593
EXTL1	0.152444	3.84156	0.314436	0.681593
TXNL4A	-0.119888	5.03203	0.314513	0.681662
TRIQK	0.516116	0.721708	0.314798	0.682006
ANXA5	0.0874152	5.26786	0.314811	0.682006
GULP1	-0.235029	2.51289	0.314941	0.682188
USP15	0.0820548	6.67377	0.31529	0.682579
GEN1	-0.183138	2.86832	0.315304	0.682579
C4orf3	-0.0910743	5.18924	0.315309	0.682579
RP11-68I3.5	0.350727	1.14993	0.315353	0.682579
LDB1	-0.100331	4.81672	0.315403	0.682585
MLANA	-0.445284	0.20163	0.315449	0.682585
RBMX2	-0.234342	2.51614	0.315509	0.682616
RP11-190P13.1	-0.39104	1.05049	0.315647	0.682808
PRELP	0.184225	2.59141	0.315691	0.682808
PA2G4P1	0.455165	0.699736	0.315899	0.682959
FAM129B	0.147542	3.44715	0.315903	0.682959
QRICH1	-0.0928561	5.18197	0.315946	0.682959
SBNO2	0.167385	3.68343	0.315993	0.682962
ARAP2	0.526555	0.152589	0.316085	0.683035
EID2	-0.213118	2.6737	0.31612	0.683035
SPTLC2	0.205008	3.28959	0.316179	0.683063
CTA-242H14.1	0.445061	0.474289	0.316395	0.683327
EIF3LP1	-0.224893	2.18374	0.316457	0.683327
FIGN	-0.249462	2.32015	0.316595	0.683329
POLR2B	0.0933202	6.51085	0.316609	0.683329
ZNF682	-0.319219	1.2354	0.316658	0.683329
DDR2	0.167264	3.37711	0.316681	0.683329
VCL	0.0803773	7.47975	0.316719	0.683329
RNF146	0.0797611	6.32285	0.316797	0.683342
PLIN3	-0.0999296	5.28538	0.316818	0.683342
SLC30A4	-0.313714	1.69586	0.316972	0.683575
LRP3	0.137096	4.23796	0.317271	0.684119
CYSTM1	-0.0901877	6.53356	0.317374	0.684241
GAS6-AS1	-0.389963	0.547627	0.317801	0.684776
MROH8	-0.199205	2.76971	0.317807	0.684776
TMC4	-0.426609	0.54928	0.317958	0.685
SBF1P1	-0.586898	0.262579	0.318085	0.685121
DMGDH	0.212044	2.38747	0.318297	0.68531
FAM207A	-0.227853	2.03723	0.318362	0.68531
MARVELD1	-0.298039	1.50866	0.318371	0.68531
RASD2	0.210131	3.1478	0.318543	0.68531
RPF1	-0.13801	4.24582	0.318552	0.68531
ZFAND2B	-0.167466	3.43094	0.318566	0.68531
CCDC88C	-0.241857	1.87934	0.318754	0.685613
DDX51	-0.149623	3.6222	0.318911	0.685851
MSRA	-0.193538	2.71229	0.318997	0.685936
YY1	0.0809108	6.05941	0.319228	0.686268
MSL1	0.0806552	5.8719	0.319244	0.686268
ZNF394	0.212799	2.87575	0.319418	0.686339
TMPO	0.171001	2.92787	0.319522	0.686339
SIPA1L3	0.196746	3.12847	0.319548	0.686339
MFAP1	0.111896	4.37281	0.319644	0.686339
RPL39P3	-0.369214	2.61834	0.319666	0.686339
DUSP3	0.0736191	8.76685	0.319693	0.686339
LRIF1	0.177396	3.17133	0.319726	0.686339
DCAF7	0.123755	5.11975	0.319823	0.686339
TRMT61B	0.235407	2.70082	0.319853	0.686339
XRCC6BP1	0.20057	3.04338	0.319869	0.686339
ZNF41	0.103324	4.6222	0.319872	0.686339
PGAM1	-0.335803	0.766978	0.320029	0.686339
TRAFD1	-0.174351	3.4851	0.320039	0.686339
BBS4	-0.140937	3.81697	0.320057	0.686339
MSS51	-0.0903261	8.41057	0.320158	0.686339
CNKSR3	-0.30973	1.69469	0.320172	0.686339
R3HDM1	0.0906751	5.17374	0.320258	0.686339
SOD3	-0.413092	1.59424	0.320265	0.686339
CTNS	-0.191836	3.0088	0.320295	0.686339
ABCC4	0.179955	3.09767	0.320328	0.686339
DAAM2	0.119179	6.20625	0.320355	0.686339
LPIN2	0.329802	1.75906	0.320366	0.686339
CNKSR1	-0.0940309	5.89072	0.320394	0.686339
TNC	-0.387537	1.17842	0.320548	0.686397
BTN2A3P	0.389014	0.470938	0.320548	0.686397
ANKDD1A	-0.421567	0.526043	0.320694	0.686397
BTBD7	0.103757	4.50356	0.3207	0.686397
MCU	-0.087369	5.74715	0.320841	0.6866
MRPS15	-0.0871023	6.40208	0.321139	0.687079
PHYHD1	-0.144201	3.53791	0.321158	0.687079
CROCCP2	-0.133627	3.77686	0.321278	0.687154
RP4-665J23.1	-0.21001	2.12188	0.321308	0.687154
ECT2	0.425135	1.06695	0.321506	0.687294
AHNAK2	-0.58937	-0.0742858	0.321585	0.687294
ARL8B	0.0803821	5.45359	0.32171	0.687311
NME6	-0.15798	3.14103	0.321802	0.687311
MLKL	0.334623	1.0355	0.321886	0.687311
METTL2A	0.191342	2.85238	0.321913	0.687311
PSMC1P9	-0.295075	1.46519	0.321932	0.687311
C21orf58	-0.381291	0.915237	0.321973	0.687311
CCDC136	-0.159172	3.45288	0.321993	0.687311
ELAVL1	-0.0942337	4.84637	0.322022	0.687311
DHTKD1	0.0879977	5.2124	0.322187	0.687311
PRKY	-0.26083	1.59489	0.322241	0.687311
ZNF414	-0.305201	2.29013	0.322276	0.687311
GSDMB	-0.243908	2.03016	0.322308	0.687311
USP14	0.0778342	6.1794	0.322365	0.687311
PXYLP1	0.338336	1.52597	0.322373	0.687311
ACAA2	-0.109216	5.65803	0.322478	0.687311
ST3GAL5	-0.120529	4.41744	0.322497	0.687311
CDK5RAP1	-0.109279	4.74478	0.322547	0.687311
TIFA	-0.370554	1.18249	0.322561	0.687311
RAB11FIP5	0.153994	3.93418	0.322572	0.687311
CD1D	-0.305795	1.12696	0.322711	0.687509
RP11-796G6.1	0.34906	1.42081	0.323065	0.688092
MYBPH	-0.423046	8.05508	0.323078	0.688092
NUAK1	0.107801	4.82234	0.323447	0.688621
SNX25	0.1896	2.90029	0.323597	0.688799
FAM65B	-0.10398	4.70187	0.323702	0.688923
STK17B	0.377818	1.62093	0.3238	0.689032
TMEM14C	-0.0970596	5.70475	0.323866	0.689075
TNFRSF1A	0.111079	4.93483	0.324106	0.689378
HAT1	-0.0887126	5.45274	0.324212	0.689378
MRGBP	0.181426	2.75799	0.324225	0.689378
UBE2G1	0.0772583	7.708	0.324322	0.689378
ZFAND1	-0.139465	3.6247	0.324346	0.689378
HLA-C	0.0964623	5.94869	0.324401	0.689378
VDAC1P1	-0.0961252	4.75565	0.324428	0.689378
TTC26	-0.371789	0.825836	0.324429	0.689378
Y_RNA	0.648313	-0.121413	0.324535	0.689493
PRDM11	0.223761	2.15126	0.324577	0.689493
DYNLT3	0.196498	2.20807	0.32478	0.689673
SUCLG2	0.0901634	6.11582	0.324862	0.689673
CHST15	0.131815	3.81889	0.324882	0.689673
TOR1AIP1	0.0778286	6.1372	0.324948	0.689673
CDV3	0.0764839	8.07616	0.325003	0.689673
TMBIM4	-0.176586	2.90616	0.325049	0.689673
NRAS	0.175813	3.20987	0.325065	0.689673
ASCC1	-0.108298	4.57353	0.325078	0.689673
LRRC30	0.184954	2.70962	0.325129	0.689673
CPT1B	0.291327	1.37722	0.325244	0.689673
ACTA2	-0.281203	3.8568	0.325287	0.689673
RTN4IP1	-0.165978	3.70135	0.325459	0.689673
DDX24	0.0805728	6.26113	0.325477	0.689673
WDR19	0.226602	2.23811	0.3255	0.689673
NLGN2	0.157914	3.06205	0.325681	0.689673
CTD-2083E4.7	-0.121107	4.60459	0.325682	0.689673
PLEKHH3	-0.126474	4.6521	0.325719	0.689673
PITRM1	0.0839162	5.80454	0.325723	0.689673
HSPA4	0.0873778	6.77207	0.325803	0.689673
ZFYVE16	0.144757	4.59895	0.325889	0.689673
PXDN	0.132831	3.71917	0.326029	0.689673
DIAPH1	0.0776211	6.73095	0.326057	0.689673
PPIL1	-0.140138	3.38763	0.326101	0.689673
ELOF1	-0.149519	3.84335	0.326116	0.689673
KPNB1	0.0821673	7.30544	0.326203	0.689673
POMZP3	-0.592916	0.164256	0.326208	0.689673
MTRR	0.0887074	5.09376	0.326291	0.689673
SVEP1	0.202361	3.09359	0.326294	0.689673
SPPL3	-0.128334	3.69811	0.326357	0.689673
RP11-363E7.4	0.772821	-0.180673	0.326519	0.689673
STRAP	-0.0840456	6.4551	0.326527	0.689673
BNIP3	0.0902848	5.15968	0.326547	0.689673
ZNF136	-0.265493	1.38368	0.326547	0.689673
CD44	0.172173	3.35894	0.326624	0.689673
ZNF778	0.188278	3.21358	0.326638	0.689673
DSCR3	0.0999965	5.21441	0.326643	0.689673
ACP6	-0.178304	2.96005	0.32665	0.689673
COL6A6	0.320401	1.39846	0.326712	0.689673
TMEM99	-0.168711	2.84938	0.326739	0.689673
EML1	0.0918969	5.73523	0.326766	0.689673
DHX8	0.121214	4.25698	0.327321	0.690457
ERO1LB	0.216614	2.08054	0.327324	0.690457
RP1-102E24.8	-0.48136	0.0190259	0.327342	0.690457
ITPR3	-0.236935	2.58845	0.327371	0.690457
AP000695.6	-0.242253	2.26017	0.32745	0.690524
RPL22	-0.0777054	6.01493	0.327574	0.690573
HEBP2	-0.076445	6.14273	0.327618	0.690573
PARL	-0.108481	4.63573	0.327677	0.690573
CCDC126	-0.194982	2.4136	0.327702	0.690573
PGM3	0.193053	2.80189	0.327722	0.690573
PNPLA2	-0.081869	6.55943	0.327754	0.690573
RP11-174G6.5	-0.414429	0.227957	0.327992	0.690975
ITPKC	0.187484	2.64282	0.328175	0.691261
ERMAP	-0.336398	1.72735	0.328229	0.691277
TRIM16L	-0.17122	2.92883	0.32828	0.691287
RP11-361F15.2	0.415555	0.945036	0.328346	0.691327
AKT3	0.191561	3.62984	0.328421	0.691385
GAMT	-0.0872879	8.34749	0.328575	0.691403
WDR25	-0.175502	2.671	0.32859	0.691403
OSBP2	-0.27213	1.62659	0.328606	0.691403
WBP2	-0.0782599	5.92437	0.328617	0.691403
HIST1H4H	0.381707	0.727277	0.328715	0.691447
LGMN	0.126959	4.21894	0.328787	0.691465
ZNF767P	-0.15719	3.19415	0.32909	0.691927
UBXN7	0.132949	4.29546	0.329189	0.691927
TMEM150C	-0.206023	2.7101	0.329194	0.691927
GNB2	0.113113	5.38144	0.329297	0.692044
BCORL1	0.292407	2.28712	0.329431	0.692211
RBBP9	0.276417	2.00579	0.329502	0.692211
BANP	-0.230684	2.22426	0.329664	0.692314
TNKS	0.103981	5.53959	0.329696	0.692314
CCDC146	-0.229928	1.95579	0.329722	0.692314
ADAMTS19	-0.303364	2.03674	0.329754	0.692314
ALDOA	-0.066273	13.1688	0.329847	0.69241
ATP5F1P7	-0.18822	2.73041	0.330029	0.692694
STK19	-0.40237	1.34694	0.330105	0.692717
CTB-47B8.5	-0.317578	0.893001	0.330169	0.692717
NABP2	-0.0987075	4.67637	0.330181	0.692717
N4BP2L2	0.0776386	6.89705	0.330303	0.692826
MAGI2	0.321714	1.94132	0.330565	0.69298
DNAJC24	0.116943	4.04683	0.33058	0.69298
SYN2	0.357319	0.941637	0.330593	0.69298
TRIP11	0.107634	5.51333	0.330632	0.69298
RAB6A	0.080651	6.03737	0.33064	0.69298
LAMTOR5	-0.0855105	5.75673	0.330726	0.69298
KLC4	-0.112042	4.26926	0.330751	0.69298
GPR137	0.197006	2.59861	0.330776	0.69298
AMPD2	-0.261971	1.5703	0.330908	0.693159
BBS2	-0.0873924	5.20311	0.330961	0.693171
BTBD19	0.337912	0.772593	0.331029	0.693215
RP11-64K7.1	-0.200691	2.5538	0.331207	0.693391
ABCE1	0.128629	3.61618	0.331315	0.693493
AC022182.2	0.505103	0.0812615	0.33135	0.693493
UBE3B	0.088006	5.92595	0.331397	0.693493
TBC1D16	-0.173849	2.9598	0.331675	0.693811
MAN2B1	-0.17865	3.14327	0.331691	0.693811
CTA-228A9.3	0.6069	0.0435767	0.331733	0.693811
LTV1	-0.150825	3.5009	0.331746	0.693811
SRM	-0.0972322	5.02411	0.331802	0.693811
TUFT1	0.360805	1.35637	0.331831	0.693811
ZNRF2	0.225009	2.49318	0.332089	0.693887
EMCN	0.129841	3.80155	0.332148	0.693887
CBX3P9	-0.180788	2.80787	0.332165	0.693887
TIMM22	-0.123556	3.66799	0.332191	0.693887
CARD8	0.0964972	4.75018	0.332243	0.693887
NIPAL1	0.294604	1.50502	0.332338	0.693986
SCD	0.265374	1.78622	0.332445	0.694001
SEC61A2	0.205538	2.606	0.332463	0.694001
PROCR	-0.428826	0.677368	0.332486	0.694001
CHRDL1	0.245047	2.57414	0.332704	0.694229
RNF11	0.0809087	6.49996	0.332917	0.694229
GADD45G	0.226015	5.18152	0.332918	0.694229
WHAMMP3	-0.518125	0.140347	0.332946	0.694229
FASTKD1	0.117786	4.33105	0.332972	0.694229
RP4-563E14.1	0.659618	0.0238724	0.333148	0.694432
TPM1	-0.0699278	12.4019	0.333195	0.694432
PHAX	0.113048	4.37679	0.33321	0.694432
RPL34P18	-0.158133	3.33937	0.33329	0.694499
CNTNAP1	-0.205044	2.64226	0.333415	0.694563
MPPED2	-0.301518	2.0909	0.33354	0.694726
RP11-372K14.2	0.582697	-0.0354756	0.333827	0.695225
LINC01279	-0.19987	2.48706	0.333887	0.695253
RP11-800A3.4	-0.15455	3.57164	0.334004	0.695294
RP11-213G2.3	0.294865	1.65793	0.334048	0.695294
ZNF542P	-0.207451	2.57679	0.334297	0.69566
IFT43	-0.262598	1.94008	0.334319	0.69566
PTPN3	0.0855963	6.87764	0.334452	0.695696
VPS9D1	-0.183566	2.81875	0.334477	0.695696
ACSF2	-0.10241	4.58239	0.334497	0.695696
LIMK1	-0.162707	3.12902	0.334546	0.695696
ZFYVE19	-0.14957	3.42491	0.334582	0.695696
HHEX	-0.571417	-0.176619	0.334803	0.695696
FBXO44	-0.222911	2.56273	0.335089	0.695696
MICU3	-0.26452	1.80402	0.335104	0.695696
COG3	-0.147286	4.07416	0.335157	0.695696
ABCA11P	-0.374395	0.46681	0.33523	0.695696
CCER2	-0.432426	0.315778	0.335251	0.695696
LYRM2	-0.0890974	5.0212	0.335351	0.695696
TRAF3	0.160368	3.30594	0.335354	0.695696
SHQ1	-0.207771	2.45784	0.335433	0.695696
HDGF	0.0740745	7.28746	0.335448	0.695696
NDUFAF2	-0.174836	3.55787	0.335532	0.695696
IRAK2	0.213617	2.55964	0.335536	0.695696
XXYLT1	-0.341256	0.911022	0.335545	0.695696
PIGO	-0.206339	2.47072	0.335571	0.695696
IQCE	-0.185144	2.73798	0.335576	0.695696
GLDN	-0.47736	0.489131	0.335602	0.695696
ANKS1A	-0.0854111	5.30607	0.335609	0.695696
SMC6	-0.127798	4.40564	0.335684	0.695696
MARCH3	-0.201721	2.92269	0.335711	0.695696
DCUN1D1	0.12265	4.34531	0.335755	0.695696
CNGA1	0.266711	1.43634	0.335852	0.695696
RPS15AP1	-0.174515	3.35552	0.335891	0.695696
KCNMB4	-0.366364	1.06771	0.335924	0.695696
DNAH10	-0.443235	0.190695	0.335949	0.695696
CRTC3	0.14921	4.08694	0.33596	0.695696
RP4-785G19.2	-0.249173	1.56616	0.335978	0.695696
ZNF655	-0.112475	4.6332	0.336051	0.695696
RPL6P27	-0.139045	3.7616	0.336096	0.695696
LAMTOR1	-0.10234	5.1619	0.336104	0.695696
LRRC37A7P	-0.196856	2.70943	0.336128	0.695696
CTD-2528L19.3	-0.510591	0.24684	0.33634	0.695984
RBFADN	-0.325399	0.850551	0.336449	0.695984
TRIM8	-0.0806023	5.80489	0.336495	0.695984
STAG2	0.0881992	5.49521	0.336539	0.695984
FBXL12	-0.176418	3.18884	0.336559	0.695984
TPK1	0.462786	0.868038	0.336597	0.695984
KIF7	0.63619	-0.0202561	0.336747	0.696195
CHERP	0.125336	3.82424	0.336808	0.696225
APAF1	0.186605	2.91588	0.336903	0.696324
ECE1	0.175505	3.8738	0.336963	0.69635
KCND3	-0.212517	2.46504	0.337093	0.696373
CKB	-0.186076	4.63279	0.33711	0.696373
RP11-96H19.1	-0.220056	2.88057	0.337123	0.696373
LY6G5B	-0.361702	1.17747	0.33721	0.696373
FDPS	-0.14901	3.66983	0.337286	0.696373
MYO10	0.146456	3.70802	0.337304	0.696373
RP11-36C20.1	-0.124809	4.12739	0.337305	0.696373
DCAF4L1	-0.462539	0.730071	0.337465	0.696605
CA11	-0.246596	2.11061	0.337556	0.696697
SLC4A1AP	-0.117536	4.53724	0.337761	0.697021
PPP1R3E	-0.138846	4.19119	0.337841	0.697089
RHOU	0.118701	4.0535	0.338036	0.6972
PSPC1	0.119627	3.92568	0.338246	0.697478
ATP6V0A1	0.0816336	6.20044	0.338329	0.697478
CDC73	0.132946	4.17935	0.338349	0.697478
LINC00969	0.0979995	4.75688	0.338425	0.697478
AVPR2	0.415158	0.497838	0.338467	0.697478
RCC1	-0.211302	2.46743	0.338486	0.697478
ZXDB	0.225035	2.44588	0.338518	0.697478
UBE2L3	-0.100188	5.09061	0.33857	0.697478
MRPL48	0.142119	3.90267	0.338604	0.697478
CD36	0.0820134	8.20229	0.338691	0.697478
ADAMTS2	-0.299815	1.38858	0.338691	0.697478
RPL14P1	-0.0879729	5.78834	0.338835	0.697676
PIN4P1	-0.49272	0.330776	0.339039	0.697889
SPAG7	-0.0865549	6.66161	0.339132	0.697899
FH	-0.0753943	7.00082	0.339202	0.697945
CARM1	-0.0803596	6.36246	0.339366	0.698095
KCNJ12	0.0806508	6.27575	0.339369	0.698095
EZH1	-0.0805515	5.95863	0.339486	0.698221
GPR135	0.374079	0.684618	0.339593	0.698221
GPRASP2	0.166014	2.80276	0.33962	0.698221
RPS23P8	-0.0955966	5.95728	0.339676	0.698239
KIAA0513	-0.10977	3.98553	0.3398	0.698396
RPL10	-0.0835104	7.43905	0.34024	0.699204
VPS13A	0.105646	6.31266	0.34044	0.699517
TBC1D23	0.106354	4.57066	0.340526	0.699595
PRPF38B	-0.0857835	5.07113	0.340624	0.699624
NIPBL	0.0968181	5.35333	0.340682	0.699624
TRIM27	0.153371	3.5157	0.340773	0.699714
PCMT1	-0.0766653	6.77374	0.340952	0.699816
RP3-388N13.2	-0.141798	3.99399	0.340984	0.699816
LRP10	0.0937764	4.72075	0.341001	0.699816
AC005229.7	0.468348	0.894689	0.341013	0.699816
SLC7A8	-0.124531	3.99253	0.341229	0.700065
NOL10	-0.129678	3.68941	0.341368	0.700252
EGF	-0.105233	6.3279	0.341614	0.700629
TCP11L1	0.247412	1.86717	0.341647	0.700629
SERTAD2	0.117681	4.10166	0.341803	0.700828
CCDC142	0.442442	0.393385	0.341838	0.700828
ACSM5	0.131621	3.9011	0.34196	0.700971
LRRC2	0.0709307	8.6246	0.342003	0.700971
RN7SL130P	0.411317	0.803859	0.342247	0.70122
UNKL	-0.137646	3.73081	0.342303	0.70122
COL11A2	-0.228967	1.9929	0.342315	0.70122
CTD-2600H12.2	0.511327	-0.195135	0.342533	0.70157
KLHL26	-0.17565	2.53558	0.342657	0.701727
AC067945.3	0.49306	0.220197	0.34271	0.701737
MAPK8	0.101631	4.72358	0.342766	0.701755
TRAP1	-0.0825918	6.0468	0.343193	0.702238
MIB2	-0.0805938	6.57249	0.343309	0.702282
ATXN7L3	0.111609	4.24997	0.343556	0.702592
COX6B1	-0.0783738	7.72027	0.343694	0.702687
SUB1	0.0816631	5.65896	0.343698	0.702687
SLC7A1	-0.218549	2.25626	0.343809	0.702758
PHC1	0.364045	0.926813	0.343828	0.702758
ATAT1	0.262054	1.95661	0.343906	0.702798
FRYL	0.147607	4.23263	0.343943	0.702798
NDUFB8	-0.0998558	4.74091	0.344145	0.702977
PICK1	-0.135132	4.18946	0.344169	0.702977
MRPL34	-0.0753206	5.6292	0.344242	0.703021
OSBPL5	-0.239951	2.32362	0.344347	0.703138
DFNA5	0.255627	1.65997	0.34441	0.703163
RAB18	0.0915359	5.48954	0.344556	0.703263
TUBE1	0.154159	3.02452	0.3446	0.703263
MPG	-0.175492	3.03704	0.344801	0.703356
AFG3L2	0.0797932	6.79843	0.344812	0.703356
PAXIP1-AS1	0.236558	2.3068	0.344824	0.703356
RASSF2	0.288064	1.33629	0.344897	0.703356
PLA2G12A	-0.103385	5.04694	0.344902	0.703356
SURF6	0.109296	4.33425	0.34497	0.703356
HMGB1P5	-0.529438	0.168804	0.345121	0.703356
TUBGCP3	0.151322	3.64618	0.345145	0.703356
ZDHHC16	0.123236	3.74061	0.345188	0.703356
CTBS	0.256651	1.49449	0.34521	0.703356
ZNF664	0.0843336	6.31554	0.34542	0.703422
PCID2	-0.114583	4.42375	0.34544	0.703422
PFKFB4	-0.215506	2.21655	0.345662	0.70368
ZNF415	0.433426	1.66085	0.345772	0.703745
ZNF720	-0.231574	2.16938	0.345789	0.703745
AHCTF1	0.142925	4.16449	0.346023	0.704059
GCSH	0.592183	0.672576	0.346039	0.704059
BET1	-0.187768	2.60663	0.346242	0.704373
RP11-594N15.3	-0.102993	5.11841	0.346454	0.704465
NUCKS1	0.0768232	8.15425	0.346479	0.704465
SNAPC4	-0.161245	2.74973	0.34652	0.704465
ST13	0.0866471	5.94642	0.346531	0.704465
RXRB	-0.0993311	5.26635	0.346536	0.704465
DAGLB	-0.12932	3.70431	0.346603	0.704465
OGDH	0.074518	8.75665	0.346621	0.704465
BMP5	0.262957	2.06551	0.346682	0.704491
ACBD4	-0.201302	2.38696	0.346824	0.704635
EMC2	-0.0955088	4.97426	0.346896	0.704635
UBIAD1	0.14088	3.85748	0.346959	0.704666
RP11-321A17.3	-0.171626	3.4674	0.347209	0.704998
PLA2G12AP1	-0.473252	0.169481	0.347238	0.704998
N4BP2	0.364578	1.51977	0.347284	0.704998
PDE1B	-0.546028	-0.0170336	0.347374	0.704998
UROS	-0.0846908	5.43461	0.347409	0.704998
C19orf53	-0.106948	5.0767	0.347494	0.705071
CX3CR1	-0.249441	2.30613	0.34754	0.705071
RPAP2	-0.122657	4.56382	0.347714	0.705323
KSR1	-0.0954374	5.23323	0.347761	0.705323
MOV10	-0.177266	2.90983	0.347877	0.705323
RP11-43D4.2	-0.309751	1.28601	0.347878	0.705323
GLIS3	0.484731	0.0221485	0.347986	0.705323
USP8	0.0963047	4.78607	0.348007	0.705323
NCKAP5L	0.162879	3.76223	0.348032	0.705323
XXbac-BPGBPG55C20.2	-0.415532	0.351781	0.348047	0.705323
PAPPA	0.55044	-0.147123	0.348141	0.705331
MAP3K10	0.110026	4.42133	0.34831	0.705564
TBC1D17	-0.084971	5.93967	0.348396	0.705642
CLCN6	-0.132259	4.14747	0.348701	0.70604
H2AFY	-0.0885115	5.6259	0.348811	0.70604
CNN1	0.651132	1.02436	0.348816	0.70604
UBE2N	0.105583	5.02789	0.348824	0.70604
FCF1P2	-0.348939	1.01804	0.348832	0.70604
GBE1	0.0806887	7.03515	0.348973	0.706224
N4BP2L1	-0.206756	3.00017	0.349019	0.706224
UFM1	-0.103511	4.45529	0.349212	0.706307
NDUFAF6	-0.111402	4.40852	0.349219	0.706307
STOX2	-0.262582	2.53705	0.349258	0.706307
HSD17B12	-0.136355	4.24232	0.349292	0.706307
RP11-742D12.2	0.432183	0.313841	0.349302	0.706307
ZNF554	-0.223269	2.53095	0.349392	0.706307
FBXO5	0.525028	-0.100583	0.349395	0.706307
NDFIP2	0.105144	4.63563	0.349755	0.706635
HIP1	-0.127616	3.65641	0.349829	0.706635
LGALS3BP	-0.13702	3.8595	0.349937	0.706635
SPATA2	0.153056	3.66879	0.349996	0.706635
ATP5C1P1	-0.241204	2.11326	0.350021	0.706635
MORN1	0.280385	1.71278	0.350031	0.706635
GNPTG	-0.11847	4.09097	0.350157	0.706635
SLC25A40	0.167057	3.00966	0.350259	0.706635
COA7	0.104445	4.59032	0.350283	0.706635
ELMOD2	-0.172663	2.59608	0.350311	0.706635
FAM171A1	-0.205392	3.11552	0.350319	0.706635
SLC25A38	-0.117489	4.40521	0.350365	0.706635
GTF2IRD1	-0.103132	5.01953	0.350458	0.706635
RALBP1	0.0825465	5.50822	0.350462	0.706635
ZFP28	-0.263662	1.91455	0.350467	0.706635
DERL2	-0.142014	3.47582	0.350561	0.706663
C18orf25	-0.0974509	5.51849	0.350577	0.706663
PDE8A	-0.147491	3.55183	0.350689	0.706783
BLVRA	-0.10015	4.52734	0.350732	0.706783
TBX18	0.488142	0.627308	0.350862	0.706814
ERBB4	0.152781	3.44674	0.350909	0.706814
RPS14P8	-0.247688	1.86452	0.350941	0.706814
SH3D19	0.0912437	4.97931	0.351027	0.706814
PIGT	-0.0987358	4.82191	0.35103	0.706814
FGD5	0.154431	2.94272	0.351083	0.706814
RNPC3	-0.0880609	5.02203	0.351172	0.70687
ZNF583	-0.27286	1.09012	0.351265	0.70687
MAPK4	-0.368976	1.11327	0.351274	0.70687
CSNK1A1L	-0.558502	0.172159	0.351314	0.70687
RP11-350F4.2	-0.32141	1.39572	0.351369	0.70687
TMEM87B	0.252237	1.9772	0.351446	0.70687
